doi,cited_by_posts_count,cited_by_tweeters_count,cited_by_accounts_count,cited_by_msm_count,cited_by_fbwalls_count,cited_by_feeds_count,cited_by_peer_review_sites_count,cited_by_rdts_count,cited_by_wikipedia_count,cited_by_policies_count,cited_by_patents_count,cited_by_videos_count,cited_by_rh_count,cited_by_gplus_count,cited_by_qna_count,cited_by_linkedin_count,cited_by_pinners_count
10.1227/01.neu.0000325870.60129.6a,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000325861.06832.06,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000325889.84785.69,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000325880.13494.f2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/6/1132,14,13,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/6/1104,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/6/1095,10,NA,10,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/6/1088,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000318182.87664.1f,4,NA,4,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000318177.95288.cb,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000318169.75095.cb,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000318162.67472.ad,20,2,20,1,NA,NA,NA,NA,1,NA,16,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316898.78371.74,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000318159.21731.cf,5,NA,4,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/1052,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/1038,24,18,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
10.3171/jns/2008/108/5/1005,48,36,42,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0989,20,NA,20,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0972,3,NA,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0963,21,NA,21,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0950,3,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0926,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/5/0921,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000317324.71483.e5,16,14,16,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000317323.63859.2a,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000317320.79106.7e,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000317315.48612.b1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000317304.31579.17,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000317328.17225.1c,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316900.63124.ce,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000316019.28421.95,5,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000316018.51292.19,12,NA,12,NA,NA,NA,NA,NA,1,NA,11,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316017.43668.6c,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316015.05550.7a,6,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316014.97926.82,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000316002.03765.33,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/4/0812,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/4/0791,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/4/0736,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/4/0707,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/4/0642,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/3/0608,17,10,17,NA,1,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA
10.3171/jns/2008/108/3/0541,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/3/0525,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/3/0517,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/3/0511,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/3/0437,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311348.43207.b7,13,10,11,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311351.32904.8b,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311084.96389.35,2,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311081.50648.4c,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311080.43024.0e,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311079.65895.3e,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311075.56486.c5,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311074.79357.1c,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311061.72626.0d,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000311060.65002.4e,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0402,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0382,8,NA,8,NA,NA,NA,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0336,3,NA,3,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0330,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0292,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0269,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/2/0227,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/01/0164,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/01/0149,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/01/0132,4,1,4,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns/2008/108/01/0080,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.3171/jns/2008/108/01/0066,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.3171/jns/2008/108/01/0053,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000306109.55174.e6,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000306103.68635.1a,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000306102.91506.8b,3,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000306101.83882.c8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000303205.15489.23,8,3,8,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000303204.07866.d6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000303199.77370.9e,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000303189.80049.ab,3,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000303185.49555.a9,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/12/1130,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000298907.56012.e8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000298898.38979.e3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.3171/jns-07/11/0977,9,3,8,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/10/0860,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/10/0809,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0678,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0642,9,NA,9,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0636,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0628,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0617,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0586,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0568,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0560,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/09/0488,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000290914.24976.83,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000290911.40223.9b,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000290904.46061.0d,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000290890.62201.a9,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255525.34956.3f,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255482.80697.80,3,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000280002.41696.d8,4,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255522.42579.ea,4,1,4,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279985.94168.7f,2,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279972.95060.cb,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000280001.03578.ff,5,4,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000280000.03578.b6,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279969.02685.d0,6,2,6,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000285347.50028.b9,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255521.42579.31,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0451,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0440,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0325,3,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0296,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0290,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/08/0253,2,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0198,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0190,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0169,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0136,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0074,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0049,20,NA,20,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0037,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0021,4,1,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns-07/07/0001,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000279734.22931.21,6,1,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279730.44016.da,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279719.75403.f7,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000279738.15307.37,18,8,18,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.6.1108,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.3171/jns.2007.106.6.1067,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.6.1061,16,NA,16,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.6.1028,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.6.1012,2,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.6.999,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.5.900,42,32,36,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.5.846,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.5.839,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255462.99516.b0,12,5,11,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255461.91892.0d,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255466.22387.15,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255457.12978.78,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255479.90999.c0,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255448.97730.34,3,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255444.44365.b9,4,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255425.31797.23,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255438.13871.fa,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.4.710,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.4.646,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.4.614,5,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.4.601,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.4.526,3,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
10.1227/01.neu.0000255410.69022.e8,14,11,13,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255398.00410.6b,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255350.71700.37,5,NA,5,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.2.222,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.2.210,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
10.3171/jns.2006.105.6.823,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.6.815,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.3.495,3,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.3.455,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.3.417,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.3.400,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249284.54137.32,5,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255346.25959.99,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255331.49791.b4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249286.92255.7f,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255342.10780.52,4,3,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249280.61761.2e,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249273.41569.6e,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249247.48299.5b,4,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249267.33945.e7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249270.18698.bb,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245624.47474.c3,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245611.09356.6d,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249217.27214.ec,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245618.16979.32,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245610.01732.32,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249190.46033.94,6,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245615.32226.83,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245626.93215.f6,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000253176.46348.fb,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245619.24603.96,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.1,3,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.180,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.175,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.164,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.66,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.52,4,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.45,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10.3171/jns.2007.106.1.8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249197.61280.1d,14,NA,14,NA,NA,NA,NA,NA,2,NA,12,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249215.19591.86,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000255492.34063.32,6,NA,4,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA
10.1227/01.neu.0000249211.89096.25,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000249209.11967.cb,3,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.325,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.320,3,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.264,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.256,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.242,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.220,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.213,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.3171/jns.2006.105.2.175,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245582.08532.7c,5,3,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245581.00908.af,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245601.69451.27,22,1,18,5,NA,4,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000245593.54204.99,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1227/01.neu.0000254440.02736.e3,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
